Order ID,Customer Name,Gender,City,Address,Product Details (Brand),Product Price (Taka),Devivery Charge,Total Bill (Taka),Phone Number
201,Maria Jahan,Female,Jamalpur,"Apartment #7, Block #T, Melandaha, Jamalpur",Sapphire,7180,120,7300,017-973-83065
202,Imran Sakib,Male,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",Sana Safinaz,10590,70,10660,019-891-48601
203,Ayesha Khan,Female,Kushtia,"Plot #6, Kumarkhali, Kushtia",Baroque,7560,120,7680,019-463-41707
204,Ayesha Fairooz,Female,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",Sana Safinaz,10590,70,10660,015-948-59509
205,Mahir Hassan,Male,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",Maria B.,7500,70,7570,015-986-80110
206,Lamia Sabah,Female,Rangpur,"House #3, Lane #9, Kotwali, Rangpur",Baroque,7560,120,7680,019-860-96706
207,Simanto Uddin,Male,Sylhet,"Plot #10, Shahjalal Uposhohor, Sylhet",Maria B.,7500,120,7620,016-316-42605
208,Nusrat Ahmed,Female,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",Sapphire,7180,70,7250,019-552-42207
209,Labiba Ali,Female,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",Baroque,7560,120,7680,013-255-70519
210,Labiba Noor,Female,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",Faraz Manan,90000,120,90120,016-707-26066
211,Sujana Das,Female,Kushtia,"Apartment #10, Block #P, Mirpur, Kushtia",Mushq,6890,120,7010,016-433-28092
212,Labony Akhtar,Female,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",Celina,5599,120,5719,018-578-94098
213,Jannatul Hossain,Female,Narsingdi,"Flat #8, Building #16, Raipura, Narsingdi",Sana Safinaz,10590,120,10710,019-823-58504
214,Raisa Ali,Female,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",Sana Safinaz,10590,70,10660,017-538-22057
215,Farinaj Islam,Female,Bogura,"Plot #7, Sherpur, Bogura",Mushq,6890,120,7010,019-771-41203
216,Nowshin Mahi,Female,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",Faraz Manan,90000,70,90070,016-214-90887
217,Jamil Morshed,Male,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",Khaadi,5990,120,6110,019-475-30839
218,Tashpia Ali,Female,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",Sana Safinaz,10590,70,10660,013-188-60018
219,Sabina Karim,Female,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",Celina,5599,70,5669,015-614-94808
220,Raisa Nawar,Female,Comilla,"House #6, Lane #6, Kandirpar, Comilla",Mushq,6890,120,7010,017-273-47051
221,Ilma Karim,Female,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",Mushq,6890,120,7010,013-846-30007
222,Arabi Akhtar,Female,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",Amir Adnan,9550,120,9670,015-696-95003
223,Tashfia Ahmed,Female,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",Maria B.,7500,70,7570,019-233-64069
224,Saima Sabrin,Female,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",Baroque,7560,120,7680,019-434-75402
225,Farib Islam,Male,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",Ethnic,6500,70,6570,019-374-14041
226,Anisha Tahsin,Female,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",Sana Safinaz,10590,70,10660,016-313-95053
227,Parthib Ahmed,Male,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",Celina,5599,70,5669,015-227-46709
228,Tamanna Rowshan,Female,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",Baroque,7560,70,7630,019-994-35106
229,Sabina Tahsin,Female,Tangail,"Flat #3, Building #14, Kalihati, Tangail",Ethnic,6500,120,6620,019-140-53083
230,Labiba Jahan,Female,Narayanganj,"Flat #7, Building #12, Sonargaon, Narayanganj",Sana Safinaz,10590,120,10710,015-577-23304
231,Alishba Haque,Female,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",Sana Safinaz,10590,70,10660,019-402-13806
232,Shahid Yasir,Male,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",Sana Safinaz,10590,120,10710,019-790-15700
233,Sumaiya Khan,Female,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",Sana Safinaz,10590,120,10710,015-870-50096
234,Labiba Nur,Female,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",Sana Safinaz,10590,120,10710,019-264-63011
235,Anisha Ahmed,Female,Rajshahi,"House #4, Lane #7, Motihar, Rajshahi",Sana Safinaz,10590,120,10710,017-210-37201
236,Raisa Das,Female,Jamalpur,"House #15, Road #5, Dewanganj, Jamalpur",Sana Safinaz,10590,120,10710,019-110-39006
237,Sharmin Noor,Female,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",Sana Safinaz,10590,120,10710,019-531-45603
238,Sabina Ahmed,Female,Barisal,"House #10, Lane #3, Natullabad, Barisal",Sana Safinaz,10590,120,10710,017-218-97409
239,Simanto Chowdhury,Male,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",Sana Safinaz,10590,70,10660,017-106-35104
240,Sadman Zaman,Male,Dinajpur,"House #16, Road #6, Khansama, Dinajpur",Sana Safinaz,10590,120,10710,018-734-64005
241,Miniba Ahmed,Female,Rajshahi,"House #4, Lane #7, Motihar, Rajshahi",Sana Safinaz,10590,120,10710,019-514-13033
242,Ayesha Fairooz,Female,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",Ethnic,6500,120,6620,013-167-73021
243,Abonty Khan,Female,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",Amir Adnan,9550,70,9620,018-335-52056
244,Miniba Khan,Female,Barisal,"Apartment #8, Block #A, Kuakata, Barisal",Baroque,7560,120,7680,018-968-55006
245,Miniba Hossain,Female,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",Sapphire,7180,70,7250,019-531-42049
246,Nazia Fairooz,Female,Khulna,"Apartment #6, Block #F, Khalishpur, Khulna",Baroque,7560,120,7680,015-846-73036
247,Mahbuba Tabassum,Female,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",Mushq,6890,120,7010,018-426-58697
248,Mahir Uddin,Male,Sylhet,"Plot #10, Shahjalal Uposhohor, Sylhet",Sana Safinaz,10590,120,10710,017-777-85981
249,Arabi Sobhan,Female,Khulna,"House #11, Road #9, Tank Pukur Road, Khulna",Celina,5599,120,5719,016-992-30993
250,Tahmina Sabrin,Female,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",Khaadi,5990,70,6060,019-490-47297
251,Miniba Nur,Female,Tangail,"Flat #3, Building #14, Kalihati, Tangail",Khaadi,5990,120,6110,016-739-29062
252,Tashpia Ahmed,Female,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",Sapphire,7180,120,7300,015-409-51850
253,Abrar Chowdhury,Male,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",Sana Safinaz,10590,120,10710,013-904-35004
254,iqdidar Yasir,Male,Faridpur,"Flat #2, Building #13, Nagarkanda, Faridpur",Sapphire,7180,120,7300,015-321-68903
255,Raisa Chowdhury,Female,Khulna,"House #1, Lane #5, Sonadanga, Khulna",Ethnic,6500,120,6620,016-943-40543
256,Nafis Islam,Male,Khulna,"Plot #7, DA Khan Road, Khulna",Amir Adnan,9550,120,9670,018-622-49531
257,Tanjim Ahmed,Male,Faridpur,"Flat #2, Building #13, Nagarkanda, Faridpur",Sapphire,7180,120,7300,015-984-66986
258,Maria Rahman,Female,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",Khaadi,5990,70,6060,019-132-40946
259,Lamisa Biswas,Female,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",Celina,5599,120,5719,013-878-59994
260,Mahbuba Hossain,Female,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",Khaadi,5990,70,6060,017-482-16950
261,Wamia Sobhan,Female,Sylhet,"House #2, Lane #8, Amberkhana, Sylhet",Celina,5599,120,5719,016-348-35968
262,Anisha Khan,Female,Barisal,"House #10, Lane #3, Natullabad, Barisal",Sapphire,7180,120,7300,019-749-81915
263,Miniba Nawar,Female,Dinajpur,"House #16, Road #6, Khansama, Dinajpur",Ethnic,6500,120,6620,019-850-47071
264,Nusrat Hossain,Female,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",Maria B.,7500,120,7620,019-524-16080
265,Nazia Tabassum,Female,Rajshahi,"House #4, Lane #7, Motihar, Rajshahi",Ethnic,6500,120,6620,018-356-18026
266,Tamanna Ahmed,Female,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",Maria B.,7500,120,7620,018-823-16089
267,Nowshin Tasnim,Female,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",Khaadi,5990,120,6110,016-207-60228
268,Raisa Ferdous,Female,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",Khaadi,5990,70,6060,018-444-81404
269,Anisha Ahmed,Female,Kushtia,"Plot #6, Kumarkhali, Kushtia",Sana Safinaz,10590,120,10710,018-744-78032
270,Ayesha Noor,Female,Sylhet,"Flat #4, Building #11, Lamabazar, Sylhet",Faraz Manan,90000,120,90120,019-253-80094
271,Rabeya Akhtar,Female,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",Sapphire,7180,70,7250,015-286-50402
272,Tahmina Nur,Female,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",Khaadi,5990,120,6110,015-552-90405
273,Rabeya Sabrin,Female,Rangpur,"Apartment #7, Block #G, Pirgacha, Rangpur",Celina,5599,120,5719,017-579-15209
274,Sabina Fairooz,Female,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",Faraz Manan,90000,70,90070,019-700-56059
275,Rabeya Rahman,Female,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",Sapphire,7180,70,7250,013-937-51700
276,Abdullah Morshed,Male,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",Maria B.,7500,120,7620,017-948-81500
277,Irina Ali,Female,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",Amir Adnan,9550,70,9620,019-787-99094
278,Farhana Nur,Female,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",Ethnic,6500,70,6570,018-864-27037
279,Irina Haque,Female,Rajshahi,"House #17, Road #12, Boalia, Rajshahi",Maria B.,7500,120,7620,017-825-50759
280,Lamisa Biswas,Female,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",Mushq,6890,70,6960,015-165-22006
281,Sharmin Sultana,Female,Khulna,"House #1, Lane #5, Sonadanga, Khulna",Faraz Manan,90000,120,90120,015-807-90033
282,Farhana Rowshan,Female,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",Mushq,6890,70,6960,019-339-43909
283,Nowshin Tasnim,Female,Khulna,"House #11, Road #9, Tank Pukur Road, Khulna",Baroque,7560,120,7680,019-244-47034
284,Farhana Tasnim,Female,Sylhet,"House #18, Road #3, Kajalshah, Sylhet",Khaadi,5990,120,6110,017-753-71504
285,Tamanna Tasnim,Female,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",Khaadi,5990,70,6060,018-681-85603
286,Tamanna Chowdhury,Female,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",Khaadi,5990,120,6110,016-433-85600
287,Tashpia Das,Female,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",Mushq,6890,70,6960,015-202-41077
288,Nafisa Chowdhury,Female,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",Amir Adnan,9550,120,9670,018-334-91040
289,Wamia Rowshan,Female,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",Sana Safinaz,10590,120,10710,018-190-92003
290,Ayesha Biswas,Female,Rangpur,"House #16, Road #10, Kaunia, Rangpur",Maria B.,7500,120,7620,016-164-30931
291,Jannatul Sabrin,Female,Dinajpur,"Plot #9, Phulbari, Dinajpur",Ethnic,6500,120,6620,019-361-80136
292,Ayesha Ali,Female,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",Khaadi,5990,70,6060,019-682-83068
293,Nafisa Islam,Female,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",Baroque,7560,120,7680,013-806-42053
294,Maria Noor,Female,Mymensingh,"House #18, Road #9, Muktagacha, Mymensingh",Baroque,7560,120,7680,019-679-93011
295,Irina Tahsin,Female,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",Maria B.,7500,120,7620,016-782-11021
296,Ilma Ali,Female,Barisal,"Plot #14, Dapdapia, Bakerganj, Barisal",Maria B.,7500,120,7620,018-576-10262
297,Salman Hossain,Male,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",Sana Safinaz,10590,70,10660,018-531-60890
298,Abdullah Chowdhury,Male,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",Khaadi,5990,70,6060,016-428-53000
299,Nafi Barua,Male,Khulna,"House #1, Lane #5, Sonadanga, Khulna",Khaadi,5990,120,6110,019-348-60825
300,Sujana Islam,Female,Tangail,"Flat #3, Building #14, Kalihati, Tangail",Khaadi,5990,120,6110,015-872-46044
301,Ayesha Ferdous,Female,Rajshahi,"House #17, Road #12, Boalia, Rajshahi",Khaadi,5990,120,6110,018-993-50096
302,Labony Karim,Female,Jamalpur,"Plot #8, Islampur, Jamalpur",Celina,5599,120,5719,018-788-19074
303,Ilma Nawar,Female,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",Celina,5599,120,5719,018-930-51018
304,Abonty Tasneem,Female,Faridpur,"Plot #5, Charbhadrasan, Faridpur",Amir Adnan,9550,120,9670,017-878-33090
305,Alishba Akhtar,Female,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",Amir Adnan,9550,70,9620,015-893-87018
306,Tamanna Rowshan,Female,Mymensingh,"Plot #5, Trishal, Mymensingh",Sapphire,7180,120,7300,013-283-35082
307,Lamisa Ahmed,Female,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",Ethnic,6500,70,6570,018-161-15002
308,Wamia Tahsin,Female,Jamalpur,"House #15, Road #5, Dewanganj, Jamalpur",Celina,5599,120,5719,019-898-14034
309,Himeka Sultana,Female,Kushtia,"House #7, Lane #11, Kushtia Sadar, Kushtia",Celina,5599,120,5719,013-367-96072
310,Farhana Mahi,Female,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",Sana Safinaz,10590,70,10660,016-125-34070
311,Tashfia Karim,Female,Kushtia,"House #7, Lane #11, Kushtia Sadar, Kushtia",Sapphire,7180,120,7300,017-752-32023
312,Sabina Tasneem,Female,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",Baroque,7560,70,7630,013-223-25605
313,Farhana Jahan,Female,Rajshahi,"House #4, Lane #7, Motihar, Rajshahi",Amir Adnan,9550,120,9670,019-622-46802
314,Rifat Khan,Male,Dinajpur,"Plot #9, Phulbari, Dinajpur",Faraz Manan,90000,120,90120,013-124-33109
315,Nafisa Karim,Female,Cox's Bazar,"Plot #14, Ukhia, Coxs Bazar",Maria B.,7500,120,7620,015-516-13600
316,Nazia Sobhan,Female,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",Ethnic,6500,70,6570,018-528-66088
317,Anisha Islam,Female,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",Baroque,7560,70,7630,016-168-64106
318,Nusrat Islam,Female,Rajshahi,"Plot #13, Chouhatta, Boalia, Rajshahi",Mushq,6890,120,7010,016-446-12501
319,Ayesha Islam,Female,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",Mushq,6890,70,6960,018-787-66014
320,Raisa Khan,Female,Dinajpur,"Flat #3, Building #14, Chirirbandar, Dinajpur",Celina,5599,120,5719,018-802-44700
321,Raisa Nur,Female,Dinajpur,"Flat #3, Building #14, Chirirbandar, Dinajpur",Faraz Manan,90000,120,90120,017-554-77404
322,Faiza Sabrin,Female,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",Khaadi,5990,70,6060,015-389-60357
323,Sharmin Rahman,Female,Comilla,"House #6, Lane #6, Kandirpar, Comilla",Khaadi,5990,120,6110,016-629-68099
324,Nusrat Sultana,Female,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",Khaadi,5990,120,6110,015-906-80155
325,Farhan Ahmed,Male,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",Khaadi,5990,120,6110,019-928-80422
326,Imran Uddin,Male,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",Khaadi,5990,70,6060,019-815-70063
327,Labiba Khan,Female,Mymensingh,"House #18, Road #9, Muktagacha, Mymensingh",Khaadi,5990,120,6110,013-527-10049
328,Urmi Ahmed,Female,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",Khaadi,5990,70,6060,018-659-27801
329,Labiba Haque,Female,Tangail,"House #16, Road #11, Gopalpur, Tangail",Mushq,6890,120,7010,015-612-64605
330,Saima Fairooz,Female,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",Celina,5599,120,5719,013-803-56047
331,Himeka Mahi,Female,Rajshahi,"House #4, Lane #7, Motihar, Rajshahi",Sapphire,7180,120,7300,013-720-43007
332,Abonty Tasneem,Female,Rangpur,"Apartment #7, Block #G, Pirgacha, Rangpur",Maria B.,7500,120,7620,015-392-25700
333,Sharmin Tabassum,Female,Bogura,"House #9, Lane #10, Bogura Sadar, Bogura",Maria B.,7500,120,7620,019-362-78605
334,Fayaz Islam,Male,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",Khaadi,5990,70,6060,019-430-36065
335,Arabi Tasneem,Female,Narsingdi,"Flat #8, Building #16, Raipura, Narsingdi",Celina,5599,120,5719,018-341-55058
336,Nusrat Sobhan,Female,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",Ethnic,6500,70,6570,019-327-26502
337,Sobhan Chowdhury,Male,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",Celina,5599,120,5719,016-163-40052
338,Tahmina Biswas,Female,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",Sana Safinaz,10590,70,10660,018-657-56090
339,Faiza Jahan,Female,Sylhet,"Flat #4, Building #11, Lamabazar, Sylhet",Celina,5599,120,5719,015-761-32606
340,Farhana Tabassum,Female,Kushtia,"House #14, Road #8, Bheramara, Kushtia",Sapphire,7180,120,7300,019-280-64180
341,Himeka Ali,Female,Cox's Bazar,"House #20, Road #5, Ramu, Coxs Bazar",Faraz Manan,90000,120,90120,018-715-90658
342,Nazia Karim,Female,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",Baroque,7560,120,7680,017-131-63074
343,Raisa Khan,Female,Narayanganj,"Plot #9, Rupganj, Narayanganj",Faraz Manan,90000,120,90120,016-168-40219
344,Wamia Tasneem,Female,Narayanganj,"House #5, Lane #4, Fatullah, Narayanganj",Maria B.,7500,120,7620,015-146-67029
345,Lamisa Ahmed,Female,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",Khaadi,5990,70,6060,018-794-84200
346,Sumaiya Ahmed,Female,Barisal,"House #10, Lane #3, Natullabad, Barisal",Baroque,7560,120,7680,016-908-78080
347,Urmi Fairooz,Female,Jessore,"Flat #1, Building #10, Abhaynagar, Jessore",Maria B.,7500,120,7620,019-163-47030
348,Tahmina Sobhan,Female,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",Ethnic,6500,120,6620,015-624-04587
349,Ayesha Sabrin,Female,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",Sapphire,7180,120,7300,019-554-11007
350,Rabeya Khan,Female,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",Baroque,7560,70,7630,015-878-28693
351,Miniba Haque,Female,Narsingdi,"House #19, Road #4, Shibpur, Narsingdi",Amir Adnan,9550,120,9670,017-784-28930
352,Himeka Hossain,Female,Faridpur,"House #19, Road #3, Sadarpur, Faridpur",Amir Adnan,9550,120,9670,013-738-14976
353,Lamisa Noor,Female,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",Amir Adnan,9550,120,9670,018-144-52694
354,Nusrat Ali,Female,Cox's Bazar,"Apartment #8, Block #M, Chakaria, Coxs Bazar",Faraz Manan,90000,120,90120,016-195-33939
355,Sabina Nawar,Female,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",Baroque,7560,70,7630,015-171-12193
356,Rabeya Tahsin,Female,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",Ethnic,6500,70,6570,019-666-93391
357,Faiza Ali,Female,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",Mushq,6890,70,6960,015-291-72931
358,Raisa Chowdhury,Female,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",Sana Safinaz,10590,120,10710,016-433-79591
359,Labiba Hossain,Female,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",Ethnic,6500,120,6620,015-921-29971
360,Fahim Khan,Male,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",Khaadi,5990,70,6060,017-201-79500
361,Nazia Ferdous,Female,Narayanganj,"Flat #7, Building #12, Sonargaon, Narayanganj",Ethnic,6500,120,6620,017-168-99080
362,Farhan Ahmed,Male,Rajshahi,"House #4, Lane #7, Motihar, Rajshahi",Amir Adnan,9550,120,9670,019-823-38994
363,Nafi Islam,Male,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",Maria B.,7500,70,7570,014-925-64097
364,Tahmina Sabrin,Female,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",Ethnic,6500,70,6570,018-467-16996
365,Karim Miah,Male,Rajshahi,"House #17, Road #12, Boalia, Rajshahi",Sapphire,7180,120,7300,015-924-79576
366,Rabeya Tabassum,Female,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",Baroque,7560,70,7630,016-972-82983
367,Tahmina Ali,Female,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",Faraz Manan,90000,70,90070,016-368-97895
368,Fazle Rahman,Male,Barisal,"Apartment #8, Block #A, Kuakata, Barisal",Celina,5599,120,5719,017-906-39996
369,Farhana Karim,Female,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",Khaadi,5990,70,6060,013-710-19768
370,Nazia Tasnim,Female,Jamalpur,"House #4, Lane #12, Jamalpur Sadar, Jamalpur",Faraz Manan,90000,120,90120,018-600-79283
371,Rabeya Islam,Female,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",Amir Adnan,9550,120,9670,017-395-99051
372,Rabeya Noor,Female,Rajshahi,"Plot #13, Chouhatta, Boalia, Rajshahi",Sapphire,7180,120,7300,013-732-10744
373,Alishba Das,Female,Dinajpur,"Apartment #5, Block #R, Birganj, Dinajpur",Ethnic,6500,120,6620,018-483-70471
374,Ayesha Rowshan,Female,Faridpur,"Apartment #9, Block #S, Boalmari, Faridpur",Maria B.,7500,120,7620,019-475-50283
375,Labony Mahi,Female,Jamalpur,"House #4, Lane #12, Jamalpur Sadar, Jamalpur",Faraz Manan,90000,120,90120,019-935-70866
376,Rabeya Hossain,Female,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",Baroque,7560,120,7680,019-180-30646
377,Himeka Karim,Female,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",Khaadi,5990,120,6110,019-536-94022
378,Farhana Nawar,Female,Barisal,"Plot #14, Dapdapia, Bakerganj, Barisal",Ethnic,6500,120,6620,013-362-71009
379,Irina Sultana,Female,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",Amir Adnan,9550,70,9620,016-537-17071
380,Fahim Islam,Male,Khulna,"Apartment #6, Block #F, Khalishpur, Khulna",Khaadi,5990,120,6110,019-250-17104
381,Saima Tasneem,Female,Rangpur,"Plot #8, Bogra Road, Rangpur",Khaadi,5990,120,6110,013-160-37350
382,Farhana Nur,Female,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",Sapphire,7180,120,7300,018-891-45014
383,Sabina Sobhan,Female,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",Maria B.,7500,120,7620,019-366-28601
384,Rabeya Rahman,Female,Mymensingh,"House #10, Lane #6, Mymensingh Sadar, Mymensingh",Khaadi,5990,120,6110,018-345-71902
385,Nowshin Nur,Female,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",Ethnic,6500,120,6620,016-319-40099
386,Sharmin Khan,Female,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",Mushq,6890,120,7010,015-765-76004
387,Nusrat Tasnim,Female,Khulna,"Plot #7, DA Khan Road, Khulna",Maria B.,7500,120,7620,018-159-42016
388,Maria Tabassum,Female,Jamalpur,"House #15, Road #5, Dewanganj, Jamalpur",Sana Safinaz,10590,120,10710,019-592-10205
389,Ahmed Siddique,Male,Khulna,"Plot #7, DA Khan Road, Khulna",Sapphire,7180,120,7300,017-505-91400
390,Urmi Mahi,Female,Jamalpur,"Apartment #7, Block #T, Melandaha, Jamalpur",Maria B.,7500,120,7620,013-731-35401
391,Nafisa Ferdous,Female,Khulna,"House #1, Lane #5, Sonadanga, Khulna",Celina,5599,120,5719,017-263-47407
392,Mahir Shakil,Male,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",Ethnic,6500,70,6570,017-327-11044
393,Faiza Islam,Female,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",Sana Safinaz,10590,120,10710,016-366-23002
